time,p_rgh,omega,k
0.968882,4.560685e-12,1.4317041e-08,3.5291475e-08
0.968909,4.1533634e-12,1.428122e-08,3.5435848e-08
0.968935,4.2293034e-12,1.4243298e-08,3.5578366e-08
0.968962,4.3332236e-12,1.4203366e-08,3.5721622e-08
0.968989,4.4132395e-12,1.416021e-08,3.5849107e-08
0.969016,4.5815886e-12,1.4079507e-08,3.5864544e-08
0.969043,5.1027744e-12,1.4032673e-08,3.5962374e-08
0.96907,5.4515394e-12,1.398581e-08,3.6050856e-08
0.969097,5.2177556e-12,1.3937552e-08,3.6127387e-08
0.969124,5.5664585e-12,1.3887775e-08,3.6191764e-08
0.96915,5.1880639e-12,1.3835229e-08,3.6241271e-08
0.969177,6.136617e-12,1.3779631e-08,3.6272787e-08
0.969204,5.6227068e-12,1.3721701e-08,3.6293679e-08
0.969231,5.534386e-12,1.3628083e-08,3.6216474e-08
0.969258,5.6747663e-12,1.3566273e-08,3.6223531e-08
0.969285,5.6983678e-12,1.3502528e-08,3.6221848e-08
0.969312,5.688721e-12,1.3434785e-08,3.6209489e-08
0.969338,5.7222285e-12,1.3363737e-08,3.6186291e-08
0.969365,5.5864804e-12,1.3257358e-08,3.6066967e-08
0.969392,5.5747751e-12,1.3182359e-08,3.6035418e-08
0.969419,5.4357381e-12,1.3115976e-08,3.599756e-08
0.969446,5.4179444e-12,1.3046991e-08,3.5954372e-08
0.969473,5.380772e-12,1.2975865e-08,3.5906589e-08
0.969499,5.3315479e-12,1.2872297e-08,3.5766373e-08
0.969526,5.3025041e-12,1.279959e-08,3.5714268e-08
0.969553,5.2531442e-12,1.2725973e-08,3.5660578e-08
0.96958,5.2082875e-12,1.2682685e-08,3.5607873e-08
0.969607,5.1452446e-12,1.2607043e-08,3.5471367e-08
0.969633,5.1187717e-12,1.2569082e-08,3.5428485e-08
0.96966,5.1542855e-12,1.2535179e-08,3.5392766e-08
0.969687,5.1000392e-12,1.2503801e-08,3.5391745e-08
0.969714,5.4596336e-12,1.244643e-08,3.5367235e-08
0.96974,5.4285461e-12,1.2425438e-08,3.5481853e-08
0.969767,5.6889797e-12,1.2406286e-08,3.5624427e-08
0.969794,5.5430567e-12,1.2389498e-08,3.5783552e-08
0.969821,5.5717926e-12,1.2342202e-08,3.5859354e-08
0.969847,5.1332866e-12,1.2325378e-08,3.602403e-08
0.969874,4.8916282e-12,1.2307458e-08,3.6183279e-08
0.969901,4.926413e-12,1.2287862e-08,3.6332949e-08
0.969928,4.69628e-12,1.2253283e-08,3.6271727e-08
0.969954,4.4908416e-12,1.2187333e-08,3.6100382e-08
0.969981,5.8918668e-12,1.2169317e-08,3.6025083e-08
0.970008,5.5613706e-12,1.2158861e-08,3.5954378e-08
0.970034,4.9159475e-12,1.2152188e-08,3.5888541e-08
0.970061,4.7125894e-12,1.2149371e-08,3.5828286e-08
0.970088,4.7427766e-12,1.2147466e-08,3.5782128e-08
0.970115,4.8392112e-12,1.2147879e-08,3.5767823e-08
0.970141,4.9951035e-12,1.214912e-08,3.5770361e-08
0.970168,5.0025136e-12,1.2120094e-08,3.5704454e-08
0.970195,5.2366073e-12,1.2122769e-08,3.5753216e-08
0.970221,5.1641186e-12,1.2127617e-08,3.5828894e-08
0.970248,5.304861e-12,1.2134719e-08,3.593252e-08
0.970275,5.3436492e-12,1.2146467e-08,3.6064884e-08
0.970301,5.4828831e-12,1.216097e-08,3.6224197e-08
0.970328,5.5820289e-12,1.2190432e-08,3.6403333e-08
0.970355,5.6456055e-12,1.2224782e-08,3.6603645e-08
0.970381,5.7064035e-12,1.2291891e-08,3.6919468e-08
0.970408,5.7220545e-12,1.2329451e-08,3.7163565e-08
0.970435,5.7631719e-12,1.2367961e-08,3.7428425e-08
0.970462,5.8469166e-12,1.2409194e-08,3.7710836e-08
0.970488,5.8541036e-12,1.2456368e-08,3.800729e-08
0.970515,5.9818205e-12,1.2505785e-08,3.8314111e-08
0.970542,5.9821206e-12,1.2551927e-08,3.8628491e-08
0.970568,6.0559117e-12,1.2595662e-08,3.8951454e-08
0.970595,5.9946767e-12,1.2670908e-08,3.9379363e-08
0.970622,6.1756446e-12,1.2711847e-08,3.970912e-08
0.970649,5.9618805e-12,1.2752006e-08,4.0041992e-08
0.970675,5.8183053e-12,1.2791308e-08,4.0373512e-08
0.970702,5.9727335e-12,1.2827875e-08,4.0699728e-08
0.970729,5.387614e-12,1.2894845e-08,4.1124179e-08
0.970756,5.0664628e-12,1.2925519e-08,4.1435876e-08
0.970782,4.9932191e-12,1.2952715e-08,4.1738721e-08
0.970809,4.9215985e-12,1.2975948e-08,4.2031575e-08
0.970836,4.9290939e-12,1.3028763e-08,4.2416152e-08
0.970863,4.6992815e-12,1.304431e-08,4.2676863e-08
0.970889,4.7589949e-12,1.3056123e-08,4.2924026e-08
0.970916,4.6651639e-12,1.3063803e-08,4.3157963e-08
0.970943,4.4118384e-12,1.310177e-08,4.3491276e-08
0.97097,4.0604828e-12,1.3101058e-08,4.3698402e-08
0.970997,3.7494183e-12,1.3108147e-08,4.3890984e-08
0.971023,4.0543821e-12,1.3112104e-08,4.4068307e-08
0.97105,4.7223606e-12,1.3146664e-08,4.4345307e-08
0.971077,4.6443365e-12,1.314261e-08,4.4491629e-08
0.971104,3.9505186e-12,1.3134487e-08,4.4623748e-08
0.971131,3.2061867e-12,1.3122334e-08,4.474206e-08
0.971158,3.1882591e-12,1.3141296e-08,4.4964378e-08
0.971184,3.0234375e-12,1.3121845e-08,4.5056728e-08
0.971211,2.955386e-12,1.3098982e-08,4.5137903e-08
0.971238,2.8382842e-12,1.3074556e-08,4.5225235e-08
0.971265,2.766373e-12,1.3049438e-08,4.5327144e-08
0.971292,2.6310282e-12,1.3056207e-08,4.5532361e-08
0.971319,2.5241423e-12,1.3027812e-08,4.5607677e-08
0.971346,2.3215683e-12,1.2968858e-08,4.5313701e-08
0.971373,2.4304424e-12,1.28892e-08,4.4783122e-08
0.971399,2.5071566e-12,1.2807219e-08,4.424255e-08
0.971426,2.4899467e-12,1.2727757e-08,4.3769057e-08
0.971453,2.1124632e-12,1.2684881e-08,4.3508173e-08
0.97148,2.0784735e-12,1.261058e-08,4.3128461e-08
0.971507,1.9926044e-12,1.2539809e-08,4.2773483e-08
0.971534,2.0089399e-12,1.247595e-08,4.2442964e-08
0.971561,1.9905523e-12,1.241635e-08,4.2181704e-08
0.971588,2.0642927e-12,1.2358647e-08,4.1968942e-08
0.971615,2.0169163e-12,1.2302325e-08,4.1774389e-08
0.971642,2.068653e-12,1.2246224e-08,4.1592364e-08
0.971668,2.050224e-12,1.2190586e-08,4.1418496e-08
0.971695,2.147884e-12,1.2135265e-08,4.1253277e-08
0.971722,1.9992967e-12,1.2079666e-08,4.1094842e-08
0.971749,2.1584351e-12,1.2023585e-08,4.0927509e-08
0.971776,2.3924094e-12,1.1965669e-08,4.0743498e-08
0.971803,2.4053047e-12,1.1913983e-08,4.0545893e-08
0.97183,2.498995e-12,1.1833378e-08,4.0233688e-08
0.971857,2.7251887e-12,1.1794716e-08,4.0022985e-08
0.971884,2.7842978e-12,1.1756396e-08,3.9803203e-08
0.97191,2.9649397e-12,1.1718227e-08,3.9573293e-08
0.971937,3.0061894e-12,1.1686244e-08,3.9333925e-08
0.971964,3.0943874e-12,1.1661554e-08,3.9084243e-08
0.971991,2.8387375e-12,1.1639386e-08,3.8848367e-08
0.972018,4.0914433e-12,1.1619791e-08,3.8621371e-08
0.972045,3.4593811e-12,1.1568547e-08,3.8282757e-08
0.972072,3.5251815e-12,1.1549246e-08,3.8036631e-08
0.972099,3.3780549e-12,1.1529928e-08,3.7785541e-08
0.972125,3.2978897e-12,1.1512007e-08,3.7530054e-08
0.972152,3.4519786e-12,1.1496241e-08,3.7273905e-08
0.972179,3.4004401e-12,1.144983e-08,3.6914026e-08
0.972206,3.2824281e-12,1.1435323e-08,3.6653274e-08
0.972233,3.0236631e-12,1.1421456e-08,3.6390388e-08
0.97226,4.1526173e-12,1.1406863e-08,3.6124097e-08
0.972286,4.3166916e-12,1.1391776e-08,3.5865552e-08
0.972313,3.4363855e-12,1.1345144e-08,3.5509426e-08
0.97234,3.5568727e-12,1.133282e-08,3.5246293e-08
0.972367,3.7478265e-12,1.1321563e-08,3.4981832e-08
0.972394,3.6601242e-12,1.1311797e-08,3.4721379e-08
0.97242,3.6261632e-12,1.1274246e-08,3.4373876e-08
0.972447,3.6909985e-12,1.127058e-08,3.4128944e-08
0.972474,3.8082055e-12,1.1269782e-08,3.3893782e-08
0.972501,3.746743e-12,1.1273577e-08,3.3669503e-08
0.972527,3.905227e-12,1.1243353e-08,3.335771e-08
0.972554,4.0858709e-12,1.1244489e-08,3.3135897e-08
0.972581,4.1242151e-12,1.1246831e-08,3.2906214e-08
0.972608,3.7194716e-12,1.1253981e-08,3.2728106e-08
0.972634,3.5006299e-12,1.1264132e-08,3.2589337e-08
0.972661,3.566227e-12,1.124932e-08,3.2387873e-08
0.972688,3.938385e-12,1.127093e-08,3.229152e-08
0.972715,4.6440714e-12,1.1292294e-08,3.2200754e-08
0.972741,4.0817442e-12,1.1314686e-08,3.2110719e-08
0.972768,4.1328352e-12,1.1336285e-08,3.2018731e-08
0.972795,3.9541244e-12,1.1357184e-08,3.1921451e-08
0.972822,3.9972242e-12,1.1378756e-08,3.181989e-08
0.972848,4.0813222e-12,1.137381e-08,3.1627888e-08
0.972875,4.1467768e-12,1.1397246e-08,3.1467613e-08
0.972902,4.1395042e-12,1.1408725e-08,3.1153e-08
0.972928,3.3825501e-12,1.1414813e-08,3.0861576e-08
0.972955,4.1594524e-12,1.1424897e-08,3.0593145e-08
0.972982,3.8423593e-12,1.1435185e-08,3.0348154e-08
0.973008,3.0755664e-12,1.1444002e-08,3.0127459e-08
0.973035,2.4667361e-12,1.1451863e-08,2.9951682e-08
0.973062,4.1280104e-12,1.1458818e-08,2.9828875e-08
0.973089,4.1309113e-12,1.146663e-08,2.9718223e-08
0.973115,4.0706383e-12,1.1477104e-08,2.9634759e-08
0.973142,4.0128768e-12,1.1488876e-08,2.9558455e-08
0.973169,4.0748735e-12,1.1500678e-08,2.9494708e-08
0.973195,4.6105377e-12,1.1543848e-08,2.9549573e-08
0.973222,1.8665231e-12,1.1551205e-08,2.9565264e-08
0.973249,1.8021234e-12,1.1558205e-08,2.9606042e-08
0.973276,3.6240986e-12,1.1563417e-08,2.9668555e-08
0.973302,3.9535023e-12,1.1565955e-08,2.975221e-08
0.973329,3.6328298e-12,1.1568076e-08,2.9852474e-08
0.973356,3.3543139e-12,1.1577484e-08,2.9964961e-08
0.973382,3.2215827e-12,1.1631192e-08,3.0171562e-08
0.973409,2.7539891e-12,1.1651839e-08,3.0299887e-08
0.973436,2.5595614e-12,1.167212e-08,3.043358e-08
0.973463,2.2360034e-12,1.1693288e-08,3.0568527e-08
0.973489,2.5736176e-12,1.1714702e-08,3.0701966e-08
0.973516,2.617268e-12,1.1775432e-08,3.0918802e-08
0.973543,2.366587e-12,1.1819953e-08,3.1044196e-08
0.97357,2.6833496e-12,1.1864935e-08,3.1163856e-08
0.973597,2.2137185e-12,1.1908198e-08,3.1274518e-08
0.973623,2.1196379e-12,1.1983977e-08,3.1464952e-08
0.97365,2.0346658e-12,1.2022733e-08,3.1557511e-08
0.973677,2.0750368e-12,1.2059563e-08,3.1642052e-08
0.973704,1.9803307e-12,1.2093435e-08,3.1718633e-08
0.973731,1.9691617e-12,1.2159711e-08,3.1874834e-08
0.973757,2.1178926e-12,1.2187473e-08,3.1926963e-08
0.973784,2.2218346e-12,1.2212109e-08,3.1966655e-08
0.973811,2.3179825e-12,1.2234257e-08,3.1994739e-08
0.973838,2.4140129e-12,1.2257339e-08,3.2040393e-08
0.973865,1.919924e-12,1.2314161e-08,3.2173304e-08
0.973892,2.1260148e-12,1.2313874e-08,3.1961589e-08
0.973919,3.2527323e-12,1.2307588e-08,3.1698378e-08
0.973945,3.3811275e-12,1.2312406e-08,3.1666794e-08
0.973972,2.8824467e-12,1.2310967e-08,3.1617737e-08
0.973999,3.7651657e-12,1.2357406e-08,3.1441656e-08
0.974026,3.8503682e-12,1.238377e-08,3.1048582e-08
0.974053,3.5648214e-12,1.2408211e-08,3.0591759e-08
0.97408,3.2695388e-12,1.2437594e-08,3.012456e-08
0.974107,3.0979748e-12,1.246844e-08,2.9694914e-08
0.974134,3.0648334e-12,1.2508517e-08,2.9287312e-08
0.97416,3.0783565e-12,1.2555352e-08,2.8907511e-08
0.974187,3.0952985e-12,1.2602856e-08,2.8558871e-08
0.974214,3.053427e-12,1.2689542e-08,2.8322532e-08
0.974241,3.2233594e-12,1.2749405e-08,2.8028706e-08
0.974268,3.2396045e-12,1.2811756e-08,2.7759266e-08
0.974295,3.2448883e-12,1.2877549e-08,2.7570459e-08
0.974322,3.2516688e-12,1.2961069e-08,2.7399794e-08
0.974349,3.0955053e-12,1.3077929e-08,2.7242846e-08
0.974376,3.163368e-12,1.3196159e-08,2.7091061e-08
0.974403,3.2748877e-12,1.3314084e-08,2.6943054e-08
0.97443,3.1354864e-12,1.3431857e-08,2.6799877e-08
0.974457,3.2013762e-12,1.3547773e-08,2.6655882e-08
0.974483,3.2509312e-12,1.3661727e-08,2.650954e-08
0.97451,3.5292437e-12,1.3778579e-08,2.6354887e-08
0.974537,4.0409584e-12,1.3898824e-08,2.618071e-08
0.974564,4.1331156e-12,1.4022742e-08,2.5994442e-08
0.974591,3.8033386e-12,1.4139991e-08,2.5801244e-08
0.974618,3.595355e-12,1.4254817e-08,2.5605196e-08
0.974645,3.5445293e-12,1.4369152e-08,2.5399906e-08
0.974672,3.5615267e-12,1.4481079e-08,2.5185117e-08
0.974699,3.6995264e-12,1.4590452e-08,2.4960281e-08
0.974726,3.6461457e-12,1.4651674e-08,2.4659702e-08
0.974753,3.7280761e-12,1.4754764e-08,2.4426174e-08
0.974779,3.6559209e-12,1.4855747e-08,2.4187836e-08
0.974806,3.7579237e-12,1.495522e-08,2.3947368e-08
0.974833,3.6497856e-12,1.5053336e-08,2.3698794e-08
0.97486,3.6837357e-12,1.5148537e-08,2.3460728e-08
0.974887,3.6299281e-12,1.5240946e-08,2.3261635e-08
0.974914,3.6909701e-12,1.5285891e-08,2.2991003e-08
0.974941,3.5976397e-12,1.5375438e-08,2.2811049e-08
0.974968,3.6530544e-12,1.5473494e-08,2.264906e-08
0.974994,3.5368033e-12,1.5599943e-08,2.247266e-08
0.975021,3.6016351e-12,1.571633e-08,2.2287427e-08
0.975048,3.4417195e-12,1.5775768e-08,2.2028342e-08
0.975075,4.0540678e-12,1.5876366e-08,2.1831665e-08
0.975102,3.6181489e-12,1.5966858e-08,2.1629031e-08
0.975129,3.3047603e-12,1.6051215e-08,2.1433277e-08
0.975155,3.1582544e-12,1.6081422e-08,2.1196577e-08
0.975182,3.1857539e-12,1.6155954e-08,2.106154e-08
0.975209,3.2020239e-12,1.6226489e-08,2.0961718e-08
0.975236,3.292565e-12,1.6292349e-08,2.0859979e-08
0.975263,3.2040214e-12,1.6358945e-08,2.0746952e-08
0.975289,2.9820838e-12,1.6370402e-08,2.0559264e-08
0.975316,3.6646745e-12,1.6429425e-08,2.0440623e-08
0.975343,3.9885864e-12,1.6486184e-08,2.0311801e-08
0.97537,3.1885638e-12,1.6539473e-08,2.0169238e-08
0.975396,3.2752107e-12,1.6542974e-08,1.9956126e-08
0.975423,3.2251146e-12,1.6594358e-08,1.9796547e-08
0.97545,2.9445445e-12,1.6642187e-08,1.9643637e-08
0.975477,3.0060654e-12,1.6686721e-08,1.9489906e-08
0.975503,4.6733628e-12,1.6728015e-08,1.9343333e-08
0.97553,3.5420632e-12,1.6766782e-08,1.9214633e-08
0.975557,3.2932758e-12,1.6801719e-08,1.912705e-08
0.975584,3.1383198e-12,1.6788476e-08,1.9007836e-08
0.97561,3.3170781e-12,1.6826078e-08,1.9008215e-08
0.975637,3.26121e-12,1.6856995e-08,1.9010352e-08
0.975664,3.3965619e-12,1.688208e-08,1.9010323e-08
0.97569,3.3529067e-12,1.6906668e-08,1.900531e-08
0.975717,3.2843328e-12,1.6925662e-08,1.8993835e-08
0.975744,3.5335387e-12,1.6939205e-08,1.89682e-08
0.975771,3.3384269e-12,1.6954725e-08,1.8940533e-08
0.975797,3.5603608e-12,1.6965804e-08,1.8942849e-08
0.975824,3.7825351e-12,1.6967803e-08,1.8946873e-08
0.975851,3.3163838e-12,1.6961204e-08,1.8931073e-08
0.975877,3.4190587e-12,1.6946918e-08,1.8892814e-08
0.975904,3.3829661e-12,1.6925199e-08,1.8830702e-08
0.975931,3.4858116e-12,1.689101e-08,1.8670602e-08
0.975958,3.6912662e-12,1.6854775e-08,1.8495954e-08
0.975984,3.8047008e-12,1.6813849e-08,1.8319073e-08
0.976011,3.872119e-12,1.6824465e-08,1.8208436e-08
0.976038,4.0104816e-12,1.6778125e-08,1.8057713e-08
0.976065,4.1081926e-12,1.6726598e-08,1.7949899e-08
0.976091,4.1955402e-12,1.6670914e-08,1.7838565e-08
0.976118,4.6023469e-12,1.6612711e-08,1.7728655e-08
0.976145,4.4642703e-12,1.6554765e-08,1.7619575e-08
0.976172,4.5645366e-12,1.6547205e-08,1.7652517e-08
0.976198,4.712418e-12,1.6483818e-08,1.7758929e-08
0.976225,4.9547173e-12,1.6418607e-08,1.7881594e-08
0.976252,4.9641631e-12,1.6351135e-08,1.8015216e-08
0.976279,4.9115038e-12,1.628197e-08,1.8164659e-08
0.976305,4.9291526e-12,1.6266195e-08,1.8404736e-08
0.976332,5.0499908e-12,1.6196301e-08,1.8590494e-08
0.976359,4.8878528e-12,1.6125563e-08,1.8777461e-08
0.976386,4.8964794e-12,1.6061845e-08,1.8856248e-08
0.976413,5.047624e-12,1.599971e-08,1.895701e-08
0.976439,5.164065e-12,1.59939e-08,1.9144246e-08
0.976466,5.1561586e-12,1.5937761e-08,1.9232523e-08
0.976493,4.3546512e-12,1.5881308e-08,1.9331054e-08
0.97652,4.8481909e-12,1.5823306e-08,1.9496674e-08
0.976547,4.3602321e-12,1.5760933e-08,1.9637806e-08
0.976574,4.9327263e-12,1.5750422e-08,1.9849666e-08
0.976601,4.8538397e-12,1.5689829e-08,1.9980768e-08
0.976627,4.7122343e-12,1.5633911e-08,2.0137682e-08
0.976654,4.6576023e-12,1.5579113e-08,2.0282731e-08
0.976681,4.6261244e-12,1.5511628e-08,2.0190976e-08
0.976708,4.5768831e-12,1.5488342e-08,2.0051637e-08
0.976735,4.5359849e-12,1.5415339e-08,1.9796442e-08
0.976762,4.3798699e-12,1.5352493e-08,1.9538819e-08
0.976789,4.4660573e-12,1.5295606e-08,1.9268477e-08
0.976816,4.4072188e-12,1.5250692e-08,1.8996292e-08
0.976843,4.1975407e-12,1.5209338e-08,1.8730715e-08
0.976869,4.1553583e-12,1.5169422e-08,1.8470612e-08
0.976896,4.092972e-12,1.5182809e-08,1.827476e-08
0.976923,4.1469814e-12,1.5145489e-08,1.8037011e-08
0.97695,4.2399357e-12,1.51096e-08,1.7831224e-08
0.976977,4.23764e-12,1.5074751e-08,1.7675367e-08
0.977004,4.7243281e-12,1.5040514e-08,1.7532136e-08
0.977031,4.5527581e-12,1.5007298e-08,1.73901e-08
0.977058,4.6409444e-12,1.4976328e-08,1.7286997e-08
0.977085,4.7888104e-12,1.4949964e-08,1.722807e-08
0.977112,4.9116543e-12,1.4924377e-08,1.7176965e-08
0.977139,5.0322081e-12,1.4898787e-08,1.7149832e-08
0.977166,5.1122628e-12,1.4871175e-08,1.713628e-08
0.977193,5.1374e-12,1.484494e-08,1.7119412e-08
0.977219,5.2159773e-12,1.4820112e-08,1.7098136e-08
0.977246,5.3125001e-12,1.4796362e-08,1.7068497e-08
0.977273,5.7065733e-12,1.4775259e-08,1.7030359e-08
0.9773,5.9809051e-12,1.4755881e-08,1.7005373e-08
0.977327,5.6834562e-12,1.4736797e-08,1.6984161e-08
0.977354,5.7510221e-12,1.4717286e-08,1.6952939e-08
0.977381,5.7399061e-12,1.4698645e-08,1.693441e-08
0.977408,5.6099064e-12,1.4679856e-08,1.6927096e-08
0.977435,5.5262452e-12,1.4661228e-08,1.693564e-08
0.977462,5.3549053e-12,1.4642058e-08,1.6951424e-08
0.977489,6.0343827e-12,1.4622927e-08,1.6959407e-08
0.977516,5.9762493e-12,1.4603577e-08,1.6954563e-08
0.977543,5.666898e-12,1.4533769e-08,1.6884632e-08
0.977569,5.2230669e-12,1.4518109e-08,1.6872617e-08
0.977596,4.9428422e-12,1.4502745e-08,1.6885416e-08
0.977623,5.1419043e-12,1.4488246e-08,1.6889461e-08
0.97765,5.0615469e-12,1.4473474e-08,1.692387e-08
0.977677,5.0035004e-12,1.440605e-08,1.6914907e-08
0.977704,4.8608769e-12,1.4386441e-08,1.6961325e-08
0.977731,4.8030875e-12,1.4366977e-08,1.7025027e-08
0.977758,4.7553556e-12,1.4348858e-08,1.7086586e-08
0.977784,4.6601776e-12,1.4330466e-08,1.7147716e-08
0.977811,4.7595255e-12,1.4260885e-08,1.7144791e-08
0.977838,4.5295735e-12,1.4242652e-08,1.718626e-08
0.977865,4.2811816e-12,1.4226248e-08,1.7220912e-08
0.977892,4.3966088e-12,1.4210181e-08,1.7241386e-08
0.977919,4.3514591e-12,1.4194332e-08,1.7256589e-08
0.977945,3.8562913e-12,1.4128224e-08,1.7210604e-08
0.977972,4.0671501e-12,1.4116462e-08,1.7263088e-08
0.977999,3.7297391e-12,1.4104592e-08,1.7302685e-08
0.978026,3.994239e-12,1.409079e-08,1.7346202e-08
0.978053,3.9389532e-12,1.4026511e-08,1.7331846e-08
0.978079,3.8688064e-12,1.4009981e-08,1.7390106e-08
0.978106,3.829032e-12,1.3991944e-08,1.7447159e-08
0.978133,3.8437979e-12,1.3972693e-08,1.7502669e-08
0.97816,3.846898e-12,1.3942197e-08,1.7546769e-08
0.978186,3.8476965e-12,1.3908697e-08,1.7593183e-08
0.978213,3.5369869e-12,1.3825456e-08,1.7577432e-08
0.97824,3.5637862e-12,1.3790251e-08,1.7625478e-08
0.978267,4.2164223e-12,1.3754256e-08,1.7693794e-08
0.978293,3.9137543e-12,1.3717562e-08,1.7778671e-08
0.97832,3.6692826e-12,1.3678382e-08,1.7891148e-08
0.978347,3.5572268e-12,1.3637739e-08,1.8029254e-08
0.978374,3.6462889e-12,1.3595893e-08,1.817264e-08
0.9784,3.6519107e-12,1.3551178e-08,1.8340638e-08
0.978427,3.6971472e-12,1.3500553e-08,1.847549e-08
0.978454,3.6975678e-12,1.3444735e-08,1.8627065e-08
0.97848,5.2312064e-12,1.3337382e-08,1.8710949e-08
0.978507,3.9158915e-12,1.3273893e-08,1.8843893e-08
0.978534,3.7768328e-12,1.3208402e-08,1.8951465e-08
0.978561,3.7628884e-12,1.3143106e-08,1.9036213e-08
0.978587,3.7874487e-12,1.3076036e-08,1.9107584e-08
0.978614,3.7831878e-12,1.3056002e-08,1.9244322e-08
0.978641,3.9053267e-12,1.2989426e-08,1.9289554e-08
0.978667,3.997748e-12,1.2929103e-08,1.9348909e-08
0.978694,4.0592894e-12,1.2865333e-08,1.940838e-08
0.978721,4.169625e-12,1.2803341e-08,1.9452313e-08
0.978748,4.1672131e-12,1.2750623e-08,1.9493901e-08
0.978774,4.2873264e-12,1.2699975e-08,1.9503721e-08
0.978801,4.3975383e-12,1.2654521e-08,1.9477721e-08
0.978828,4.6689581e-12,1.260857e-08,1.9429326e-08
0.978855,4.2845029e-12,1.257326e-08,1.936743e-08
0.978881,4.2823732e-12,1.2593693e-08,1.9379349e-08
0.978908,4.6223705e-12,1.2565838e-08,1.9343906e-08
0.978935,4.8834157e-12,1.2535239e-08,1.9319239e-08
0.978962,4.8176966e-12,1.2502255e-08,1.9291553e-08
0.978988,4.8975222e-12,1.2470245e-08,1.9298947e-08
0.979015,4.1375308e-12,1.2495546e-08,1.9373861e-08
0.979042,4.4425261e-12,1.2477707e-08,1.9526326e-08
0.979069,4.8660376e-12,1.2485599e-08,1.9688972e-08
0.979096,5.003729e-12,1.2498238e-08,1.9890752e-08
0.979122,4.5646707e-12,1.2511754e-08,2.010271e-08
0.979149,5.0766239e-12,1.2525627e-08,2.0313942e-08
0.979176,4.7433132e-12,1.2583442e-08,2.0587488e-08
0.979203,5.1846981e-12,1.258742e-08,2.0759151e-08
0.97923,4.9129761e-12,1.2585845e-08,2.092238e-08
0.979257,4.1836824e-12,1.2584208e-08,2.1071692e-08
0.979283,4.1953136e-12,1.257886e-08,2.1207191e-08
0.97931,3.6436427e-12,1.2617761e-08,2.1413528e-08
0.979337,4.3998159e-12,1.2605775e-08,2.1534944e-08
0.979364,4.6847917e-12,1.2592646e-08,2.1651949e-08
0.979391,4.3330641e-12,1.2589094e-08,2.1745466e-08
0.979418,4.4422307e-12,1.2581598e-08,2.1698179e-08
0.979445,4.4621843e-12,1.2589374e-08,2.1584175e-08
0.979471,4.2725949e-12,1.2619937e-08,2.1440817e-08
0.979498,3.9391932e-12,1.27237e-08,2.1366474e-08
0.979525,3.6832396e-12,1.2785198e-08,2.1214619e-08
0.979552,4.1650709e-12,1.2843764e-08,2.1075264e-08
0.979579,4.1534729e-12,1.2899249e-08,2.0987075e-08
0.979606,4.0315724e-12,1.2949474e-08,2.0968753e-08
0.979633,4.0558864e-12,1.2994415e-08,2.1043515e-08
0.97966,3.9505478e-12,1.3034126e-08,2.1199075e-08
0.979687,4.1849973e-12,1.3070698e-08,2.1349243e-08
0.979714,4.2571186e-12,1.3103262e-08,2.1517911e-08
0.979741,4.0172539e-12,1.3181053e-08,2.1776015e-08
0.979767,3.9439236e-12,1.3203657e-08,2.1967397e-08
0.979794,4.3198438e-12,1.3231572e-08,2.2170905e-08
0.979821,3.9865688e-12,1.3261152e-08,2.2376697e-08
0.979848,4.102967e-12,1.3288429e-08,2.2586982e-08
0.979875,4.5058057e-12,1.3312867e-08,2.2805204e-08
0.979902,4.298417e-12,1.3334589e-08,2.3029482e-08
0.979929,4.4284938e-12,1.3354338e-08,2.326348e-08
0.979956,3.8417636e-12,1.3374251e-08,2.35153e-08
0.979983,3.8520652e-12,1.3391828e-08,2.3773494e-08
0.98001,4.3424715e-12,1.3409515e-08,2.4044583e-08
0.980037,4.649964e-12,1.3465259e-08,2.4332072e-08
0.980064,4.456278e-12,1.3521053e-08,2.463147e-08
0.980091,4.1754475e-12,1.3574811e-08,2.4940136e-08
0.980118,4.1103092e-12,1.3627977e-08,2.5258726e-08
0.980145,4.0956082e-12,1.3680086e-08,2.5587762e-08
0.980172,4.1194224e-12,1.3680469e-08,2.5819599e-08
0.980198,4.0859556e-12,1.3755397e-08,2.6152261e-08
0.980225,4.0485931e-12,1.3829725e-08,2.6485062e-08
0.980252,4.0939345e-12,1.3902035e-08,2.6818305e-08
0.980279,4.0855025e-12,1.3971882e-08,2.7151209e-08
0.980306,4.0766569e-12,1.4035823e-08,2.746814e-08
0.980333,4.058338e-12,1.4091986e-08,2.7786787e-08
0.98036,4.0422566e-12,1.41249e-08,2.8104333e-08
0.980387,4.0251391e-12,1.4098621e-08,2.8316439e-08
0.980414,3.8884453e-12,1.4123382e-08,2.8635295e-08
0.98044,3.7604754e-12,1.4142552e-08,2.895011e-08
0.980467,3.888886e-12,1.4155399e-08,2.9264987e-08
